,page,job_id,title,role_id,listing_date,teaser,classification,subClassification,workType,location,suburbWhereValue,salary,companyName,company_advertiser,isPrivateAdvertiser
93,5,59740674,Data Engineer,data-engineer,2023-01-16T11:52:55Z,We’re revolutionising the industry with best-in-class technology and a suite of tools that takes the hard work out of home loans.,Information & Communication Technology,Engineering - Network,Full Time,Sydney,Sydney NSW 2000,,Lendi Group,Lendi Group,False
94,5,59761050,AWS - Data Engineer,data-engineer,2023-01-17T23:34:07Z,Amazing opportunity for an AWS Data Engineer to work for a leading sports organisation - Initially on a 6 month contract,Information & Communication Technology,Engineering - Software,Contract/Temp,Sydney,Sydney NSW 2000,$950 - $1050 per day,Opus Recruitment Solutions,Opus Recruitment Solutions,False
95,5,59775882,Big Data Engineer,big-data-engineer,2023-01-18T22:57:43Z,A new opportunity to join a IT Consultancy with a focus on AI to work with a leading Telco.,Information & Communication Technology,Engineering - Software,Full Time,Adelaide,Adelaide SA 5000,$135k + Super,Rubix Solutions,Rubix Solutions Pty Ltd,False
96,5,59760338,Principal Data Engineer,data-engineer,2023-01-17T23:00:09Z,"Are you a AWS & Python Expert looking for the RIGHT change in 2023?!

Be rewarded for your elite skill set!

Tech Leads/Principal Engineers APPLY NOW!",Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,,Aurec Group,Aurec,False
97,5,59724199,Data Engineer,data-engineer,2023-01-15T20:26:04Z,"Exciting new permanent role based in Wellington, New Zealand available for experienced Data Engineer",Information & Communication Technology,Database Development & Administration,Full Time,Sydney,,,Younity,Younity,False
98,5,59796441,Azure Data Engineer,data-engineer,2023-01-20T03:13:39Z,A long term contract opportunity working for an A grade cloud & digital transformation services business.,Information & Communication Technology,Engineering - Software,Full Time,Melbourne,Melbourne VIC 3000,$800-$1000,FourQuarters Recruitment,FourQuarters Recruitment,False
99,5,59803511,Data Engineer - Sydney - (CIE Data Extraction),data-engineer,2023-01-20T13:16:24Z,Proven track record working in the data engineering space with cloud technologies,Information & Communication Technology,Engineering - Software,Full Time,Sydney,,,Macquarie Group,Macquarie Group Limited,False
100,5,59755787,"Data Engineer - DevOps, Big Data",data-engineer,2023-01-17T06:52:17Z,Join an innovative investment bank and drive continuous database platform enhancement.,Information & Communication Technology,Engineering - Software,Contract/Temp,Sydney,Sydney NSW 2000,superannuation,Robert Walters,Robert Walters,False
101,5,59736069,Data Engineer,data-engineer,2023-01-16T04:42:53Z,Finity are currently looking to hire a Data Engineer to join our team on a permanent basis,Information & Communication Technology,Database Development & Administration,Full Time,Sydney,Sydney NSW 2000,Negotiable,Finity Consulting,Finity Consulting,False
102,5,59764896,Snowflake Data Engineer,data-engineer,2023-01-18T02:11:30Z,Contract-project opportunities driven by Digital & Technology Transformation,Information & Communication Technology,Database Development & Administration,Contract/Temp,Perth,Perth WA 6000,Competitive rate on offer,Talent International,Talent – SEEK Recruitment Agency of the Year | 7 Time Winner,False
103,5,59816686,Machine Learning Engineer,machine-learning-engineer,2023-01-23T04:15:34Z,Work for a global organisation that is scaling rapidly solving some of the world's most challenging technical problems in AI & ML,Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,,SustainDigital,SustainDigital,False
104,5,59775799,Big Data Engineer,big-data-engineer,2023-01-18T22:53:27Z,A new opportunity to join a IT Consultancy with a focus on AI to work with a leading Telco.,Information & Communication Technology,Engineering - Software,Full Time,Brisbane,Brisbane QLD 4000,$135k + Super,Rubix Solutions,Rubix Solutions Pty Ltd,False
105,5,59830495,Senior Data Engineer,data-engineer,2023-01-24T03:11:39Z,"We’re serious about investing in data science to make our roads safer. Be supported by a flexible work environment, innovation, and an inclusive team.",Information & Communication Technology,Engineering - Software,Full Time,Brisbane,Brisbane QLD 4000,"$137,344 - $145,256 + super + RDO",National Heavy Vehicle Regulator,National Heavy Vehicle Regulator,False
106,5,59775715,Big Data Engineer,big-data-engineer,2023-01-18T22:47:47Z,A new opportunity to join a IT Consultancy with a focus on AI to work with a leading Telco.,Information & Communication Technology,Engineering - Software,Full Time,Melbourne,Melbourne VIC 3000,$135k + Super,Rubix Solutions,Rubix Solutions Pty Ltd,False
107,5,59816685,Machine Learning Engineer,machine-learning-engineer,2023-01-23T04:15:33Z,Work for a global organisation that is scaling rapidly solving some of the world's most challenging technical problems in AI & ML,Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,yes,SustainAbility Consulting,SustainAbility Consulting,False
108,5,59764929,Snowflake Data Engineer,data-engineer,2023-01-18T02:12:52Z,Perth Based - Contract-project opportunities driven by Digital & Technology Transformation,Information & Communication Technology,Database Development & Administration,Contract/Temp,Melbourne,Melbourne VIC 3000,,Talent International,Talent – SEEK Recruitment Agency of the Year | 7 Time Winner,False
109,5,59802080,Senior Data Engineer,data-engineer,2023-01-20T07:31:01Z,"Work for a prestigious government enterprise on a long 12-month contract to design, build and deploy data lake, database and data warehouse solutions",Information & Communication Technology,Developers/Programmers,Contract/Temp,Sydney,Macquarie Park NSW 2113,$1100 - $1200 p.d. + Super,Bluefin Resources,Bluefin Resources Pty Limited,False
110,6,59856808,Technical Data Lead,data-lead,2023-01-25T08:35:35Z,Great opportunity for someone with a database background to take the next step up in their career. Contact Chris 0488006567,Information & Communication Technology,Database Development & Administration,Full Time,Brisbane,Brisbane QLD 4000,,Ralston Recruitment,Ralston Recruitment,False
111,6,59817240,SQL Developers,sql-developer,2023-01-23T04:37:45Z,DataMC. IS. Data Migration.,Information & Communication Technology,Developers/Programmers,Full Time,Melbourne,Heidelberg VIC 3084,,,DataMC,False
112,6,59724196,Data Engineer,data-engineer,2023-01-15T20:25:15Z,"Exciting new permanent role based in Wellington, New Zealand available for experienced Data Engineer",Information & Communication Technology,Database Development & Administration,Full Time,Melbourne,,,Younity,Younity,False
113,6,59777286,Senior Data Engineer | Remote,data-engineer,2023-01-19T00:04:07Z,Looking for Senior Data Engineer with good working experience on several open-source technologies and big data components.,Information & Communication Technology,Engineering - Software,Full Time,Melbourne,Melbourne VIC 3000,,,HIREC PTY LTD,False
114,6,59783597,Senior Data Engineer,data-engineer,2023-01-19T04:41:39Z,"Work for a prestigious government enterprise on a long 12-month contract to design, build and deploy data lake, database and data warehouse solutions",Information & Communication Technology,Developers/Programmers,Contract/Temp,Sydney,Macquarie Park NSW 2113,$1k - $1100 p.d. + Super,Bluefin Resources,Bluefin Resources Pty Limited,False
115,6,59733811,"Junior Data Engineer, Service Desk",data-engineer,2023-01-16T03:34:29Z,Dynamic data engineering firm seeks enthusiastic Junior Data Engineer to bolster our service desk and grow into an impact player.,Information & Communication Technology,Engineering - Software,Full Time,Sydney,Crows Nest NSW 2065,"$60,000 - $74,999 + Super",,BizCubed Pty Ltd,False
116,6,59759474,Big Data Engineer,big-data-engineer,2023-01-17T22:16:22Z,A new opportunity to join a IT Consultancy with a focus on AI to work with a leading Telco.,Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,$135k + Super,Rubix Solutions,Rubix Solutions Pty Ltd,False
117,6,59793481,Machine Learning Engineer,machine-learning-engineer,2023-01-20T01:07:58Z,Looking for a seasoned engineer with strong Python experience to build and develop our machine learning technologies and infrastructure.,Information & Communication Technology,Engineering - Software,Full Time,Melbourne,Melbourne VIC 3000,,Victorian Managed Insurance Authority,VMIA,False
118,6,59766117,Senior Data Engineer,data-engineer,2023-01-18T02:59:40Z,An ASX listed business in Sydney is looking for a Senior Azure Data Engineer. Hybrid working. 6 months daily rate contract. ASAP start.,Information & Communication Technology,Engineering - Software,Contract/Temp,Sydney,Sydney NSW 2000,$125 - $138 per hour,,Private Advertiser,True
119,6,59851893,Enterprise Data Warehouse (EDW) Engineer x2 - EL1  level,engineer,2023-01-25T04:54:05Z,The EL1 EDW Engineer will be responsible for developing data assets in a GCFR framework on the TD-based data warehouse platform.,Government & Defence,Government - Federal,Contract/Temp,Sydney,Sydney NSW 2000,$133.33 - 133.33 per hour,Halcyon Knights,Halcyon Knights Pty Ltd,False
120,6,59710976,Associate Data Engineer,data-engineer,2023-01-13T02:14:12Z,"Contribute to the architecture, development, implementation and support of Cenitex's Enterprise Data Platform!",Information & Communication Technology,Other,Full Time,Melbourne,Melbourne VIC 3000,"$90,067 - 102,192 + 10.5% Super + yearly increases",Cenitex,Cenitex,False
121,6,59706647,Snowflake Data Engineer,data-engineer,2023-01-12T23:09:38Z,Come and join our R&D team as our newest Snowflake Data Engineer,Information & Communication Technology,Database Development & Administration,Full Time,Melbourne,Melbourne VIC 3000,,Gentrack,Gentrack Limited,False
122,6,59690009,Data Engineer,data-engineer,2023-01-11T22:23:11Z,"Preparing for 2023, beat the ""new year, new job"" ads and talk to us today. We have an exciting year ahead. With lots of data to work with.",Information & Communication Technology,Engineering - Software,Full Time,Melbourne,Melbourne VIC 3000,,,RUBIX,False
123,6,59691798,Data Engineer,data-engineer,2023-01-11T23:41:32Z,Provide technical expertise in the design and implementation of data driven solutions and innovations. Support the growth and capability of Sedgman,Information & Communication Technology,Database Development & Administration,Full Time,Brisbane,Brisbane QLD 4000,,Sedgman,Sedgman Limited,False
124,6,59731570,Azure Data Engineer(Intermediate),data-engineer,2023-01-16T02:11:57Z,"Looking for a Greenfield Dev role in a unique industry? 

This hybrid based opportunity could be your next career move!",Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,,Aurec Group,Aurec,False
125,6,59753505,Data Engineer - Lead & Mid-Level Positions,data-engineer,2023-01-17T05:16:00Z,"Immediate start for experienced Data Engineers, Snr/Lead and Mid-Level roles!",Information & Communication Technology,Database Development & Administration,Full Time,Sydney,,,JobTech,JobTech,False
126,6,59881008,Enterprise Data Modeller,data-modeller,2023-01-27T02:08:37Z,Work for a prestigious government enterprise to lead the Enterprise Data Modelling & data design expertise oversight to all support data initiatives,Information & Communication Technology,Architects,Full Time,Sydney,Parramatta NSW 2150,$170000.00 - $200000.00 p.a.,Bluefin Resources,Bluefin Resources Pty Limited,False
127,6,59676975,Data Engineer,data-engineer,2023-01-11T00:33:47Z,"Great chance for a Data Engineer with 1-2 years experience to join a nurturing environment with ""Best Place to Work"" winner in Western Sydney.",Information & Communication Technology,Engineering - Software,Full Time,Sydney,Parramatta NSW 2150,,Interface Agency,Interface Agency,False
128,6,59755269,Data Support Engineer,support-engineer,2023-01-17T06:18:41Z,High-profile Financial Services Org. is looking for a highly skilled and experienced Data Operations Engineer to join their team!,Information & Communication Technology,Database Development & Administration,Full Time,Sydney,Sydney NSW 2000,,Excolo,Excolo,False
129,6,59747930,Senior Software Data Engineer,data-engineer,2023-01-17T01:33:00Z,Join our diverse and unique team as we re-engineer and transform the way we strengthen Macquarie’s digital security posture.,Information & Communication Technology,Engineering - Software,Full Time,Sydney,Sydney NSW 2000,,Macquarie Group,Macquarie Group Limited,False
